,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website,date,userParams,searchparams
69,69,5000.431,4701 S Cottage Grove Ave,,[442],"[[Retail, Discount Stores]]",us,nikki.n.griffin@save-a-lot.com,4c82c608-8588-4343-ad21-06f438d08fc5,,"{u'monday': [[u'8:00', u'23:00']], u'tuesday': [[u'8:00', u'23:00']], u'friday': [[u'8:00', u'23:00']], u'wednesday': [[u'8:00', u'23:00']], u'thursday': [[u'8:00', u'23:00']], u'sunday': [[u'8:00', u'23:00']], u'saturday': [[u'8:00', u'23:00']]}",Open Daily 8:00 AM-11:00 PM,41.809307,Chicago,-87.605981,Save-A-Lot,"[South Side, Kenwood]",,60615,IL,(773) 548-1634,http://save-a-lot.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
70,70,5025.822,6455 S Kedzie Ave,,"[466, 159]","[[Healthcare, Optometrist], [Retail, Glasses]]",us,admin@buenavistaoptical.com,40008401-b2a7-4623-852f-7f061b234f45,(773) 863-9274,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'11:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon 9:00 AM-6:00 PM; Tue-Thu 8:00 AM-7:00 PM; Fri 11:00 AM-7:00 PM; Sat 9:00 AM-6:00 PM,41.775723,Chicago,-87.702871,Buena Vista Optical,"[Chicago Lawn, South West Side]",,60629,IL,(773) 863-9234,http://www.buenavistaoptical.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
71,71,8482.692,5 S Wabash Ave,Ste 208,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,diamondschicago@msn.com,e1d3d51a-794c-4c97-9a22-0d3da0ea89a5,,"{u'monday': [[u'10:00', u'18:00']], u'tuesday': [[u'10:00', u'18:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'18:00']], u'saturday': [[u'10:00', u'16:00']]}",Mon-Fri 10:00 AM-6:00 PM; Sat 10:00 AM-4:00 PM,41.88183,Chicago,-87.625829,Chicago Diamond Experts,"[Cityfront Place, Fort Dearborn Addition, Loop]",,60603,IL,(312) 201-9737,http://diamonds-chicago.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
72,72,500.5296,4756 S Ashland Ave,,"[143, 145]","[[Retail, Fashion, Clothing and Accessories], [Retail, Fashion, Shoes]]",us,doug@centurybigandtall.com,30b8d54e-adf2-43c3-b75f-1a413b43e472,(773) 247-2836,"{u'tuesday': [[u'00:00', u'6:30'], [u'10:00', u'23:59']], u'friday': [[u'00:00', u'6:30'], [u'10:00', u'23:59']], u'wednesday': [[u'00:00', u'6:30'], [u'10:00', u'23:59']], u'thursday': [[u'00:00', u'6:30'], [u'10:00', u'23:59']], u'sunday': [[u'00:00', u'6:30'], [u'21:30', u'23:59']], u'saturday': [[u'00:00', u'6:30'], [u'9:30', u'23:59']]}","Tue-Fri 12:00 AM-6:30 AM, 10:00 AM-11:59 PM; Sat 12:00 AM-6:30 AM, 9:30 AM-11:59 PM; Sun 12:00 AM-6:30 AM, 9:30 PM-11:59 PM",41.807334,Chicago,-87.664928,Century Fashions,"[South West Side, Back of the Yards]",,60609,IL,(773) 247-2100,http://www.centurybigandtall.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
73,73,8310.137,17 E Monroe St,,[128],"[[Retail, Beauty Products]]",us,customerservice@smallflower.com,73b3abf0-1e18-012f-0643-0030487f54d8,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'10:00', u'17:00']], u'saturday': [[u'10:00', u'20:00']]}",Mon-Sat 10:00 AM-8:00 PM; Sun 10:00 AM-5:00 PM,41.880489,Chicago,-87.626918,Merz Downtown,[Loop],,60603,IL,(312) 781-6900,http://www.merzapothecary.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
74,74,1801.6106,5406 S Ashland Ave,,"[138, 417]","[[Retail, Convenience Stores], [Transportation, Gas Stations]]",us,ala@bluesky-agency.com,53e7e5f8-0542-49dd-a2d6-0c992b1c7d79,,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'7:00', u'19:00']], u'saturday': [[u'7:00', u'19:00']]}",Open Daily 7:00 AM-7:00 PM,41.795563,Chicago,-87.664794,Blue Sky,"[New City, Back of the Yards, South West Side]",,60609,IL,(773) 776-9101,http://bluesky-agency.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
75,75,6074.9243,6358 S Pulaski Rd,,[170],"[[Retail, Sporting Goods]]",us,andysproshop@att.net,327462a5-044c-4b85-b302-37b2d5bfb136,(217) 352-6176,"{u'monday': [[u'11:00', u'17:00']], u'tuesday': [[u'11:00', u'17:00']], u'friday': [[u'11:00', u'17:00']], u'wednesday': [[u'11:00', u'17:00']], u'thursday': [[u'11:00', u'20:00']], u'saturday': [[u'10:00', u'17:00']]}",Mon-Wed 11:00 AM-5:00 PM; Thu 11:00 AM-8:00 PM; Fri 11:00 AM-5:00 PM; Sat 10:00 AM-5:00 PM,41.777113,Chicago,-87.722919,Andy's Pro Shop,"[West Lawn, South West Side]",,60629,IL,(773) 581-6363,http://www.andysproshop.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
76,76,5492.994,3148 W Cermak Rd,,[133],"[[Retail, Computers and Electronics]]",us,phd@phdelectronics.com,1406bf54-58a3-4e45-8e12-7035d282a2cd,(425) 316-3412,"{u'monday': [[u'00:00', u'18:00'], [u'21:00', u'23:59']], u'tuesday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']], u'friday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']], u'wednesday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']], u'thursday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']], u'sunday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']], u'saturday': [[u'00:00', u'19:30'], [u'21:00', u'23:59']]}","Mon 12:00 AM-6:00 PM, 9:00 PM-11:59 PM; Tue-Sun 12:00 AM-7:30 PM, 9:00 PM-11:59 PM",41.851931,Chicago,-87.704757,Phd Electronic,"[North Lawndale, Bohemian California, West and Near West Side]",,60623,IL,(773) 277-1466,http://phdelectronics.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
77,77,6157.756,1306 S Halsted St,,"[466, 159]","[[Healthcare, Optometrist], [Retail, Glasses]]",us,info@marketplacevision.com,7a56c180-1e18-012f-0643-0030487f54d8,(312) 455-1310,"{u'monday': [[u'10:00', u'19:00']], u'tuesday': [[u'10:00', u'19:00']], u'friday': [[u'10:00', u'16:00']], u'wednesday': [[u'10:00', u'19:00']], u'thursday': [[u'10:00', u'19:00']], u'saturday': [[u'9:00', u'15:00']]}",Mon-Thu 10:00 AM-7:00 PM; Fri 10:00 AM-4:00 PM; Sat 9:00 AM-3:00 PM,41.86522,Chicago,-87.646984,Marketplace Vision,"[Near West Side, West and Near West Side, Conleys Patch]",,60607,IL,(312) 455-1306,http://www.marketplacevision.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
78,78,8380.275,1640 W Fulton St,,[148],"[[Retail, Florists]]",us,comments@ashaddflorist.com,19fb0e31-cc0c-4609-b123-ff1dfdf6616f,(828) 258-2765,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']], u'saturday': [[u'8:30', u'16:00']]}",Mon-Fri 8:30 AM-5:00 PM; Sat 8:30 AM-4:00 PM,41.887078,Chicago,-87.668409,Ashland Addison Florist,"[Near West Side, West and Near West Side, West Loop]",,60612,IL,(312) 432-1800,http://www.ashaddflorist.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
79,79,4596.3574,2425 S Wallace St,,[171],"[[Retail, Supermarkets and Groceries]]",us,,1a987cc8-beed-43c8-b51b-8ce8275ec816,,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'23:59']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'00:00', u'7:00'], [u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'8:00', u'19:00']], u'saturday': [[u'8:00', u'19:00']]}","Mon 8:00 AM-7:00 PM; Tue 8:00 AM-11:59 PM; Wed 12:00 AM-7:00 AM, 8:00 AM-7:00 PM; Thu-Sun 8:00 AM-7:00 PM",41.848753,Chicago,-87.641555,Hong Kong Market,"[South Branch Addition, West and Near West Side, Chinatown]",,60616,IL,(312) 791-9111,http://orientaldelicacies.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
80,80,5645.65,3735 W 26th St,,[135],"[[Retail, Computers and Electronics, Mobile Phones]]",us,xyz@domain.net,dba9ef00-5f2d-4443-89dc-8dc1953a6254,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'10:00', u'20:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'10:00', u'20:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'10:00', u'19:00']]}",Mon-Fri 10:00 AM-8:00 PM; Sat 10:00 AM-7:00 PM; Sun 11:00 AM-6:00 PM,41.84421,Chicago,-87.718598,AT&T Store,"[South Lawndale, Lawndale]",,60623,IL,(773) 257-8265,http://www.att.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
81,81,4778.9375,1314 W 21st St,,[149],"[[Retail, Food and Beverage]]",us,info@dalmares.com,0ad6724e-a9d7-4179-815e-471cfa42f4d1,(312) 829-3198,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,41.854418,Chicago,-87.659538,Dalmares Produce,"[Pilsen, West and Near West Side]",,60608,IL,(312) 829-0198,http://dalmares.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
82,82,3242.654,3401 S California Ave,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,social@roadrangerusa.com,46a19682-3962-48a9-9b25-c070577dcf28,(773) 847-1438,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,41.831702,Chicago,-87.694741,Road Ranger,,,60608,IL,(815) 977-7020,http://www.roadrangerusa.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
83,83,6295.419,1377 E 53rd St,,[162],"[[Retail, Music, Video and DVD]]",us,info@hydeparkrecords.net,0c4d2346-3d7b-420e-831b-f94d3f680aa8,,"{u'monday': [[u'11:00', u'20:00']], u'tuesday': [[u'11:00', u'20:00']], u'friday': [[u'11:00', u'20:00']], u'wednesday': [[u'11:00', u'20:00']], u'thursday': [[u'11:00', u'20:00']], u'sunday': [[u'11:00', u'20:00']], u'saturday': [[u'11:00', u'20:00']]}",Open Daily 11:00 AM-8:00 PM,41.799418,Chicago,-87.592092,Hyde Park Records,"[Hyde Park, South Side, Egandale]",,60615,IL,(773) 288-6588,http://www.hydeparkrecords.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
84,84,8232.207,112 S State St,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,menswearhouse@email.menswearhouse.com,7be3eda9-9591-46d2-b8cf-cfa3ced25f20,,"{u'monday': [[u'9:00', u'19:00']], u'tuesday': [[u'9:00', u'19:00']], u'friday': [[u'9:00', u'19:00']], u'wednesday': [[u'9:00', u'19:00']], u'thursday': [[u'9:00', u'19:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'9:30', u'20:00']]}",Mon-Fri 9:00 AM-7:00 PM; Sat 9:30 AM-8:00 PM; Sun 11:00 AM-6:00 PM,41.880082,Chicago,-87.628045,Men's Wearhouse,[Loop],,60603,IL,(312) 781-0817,http://www.menswearhouse.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
85,85,4930.201,2510 W Cermak Rd,,[143],"[[Retail, Fashion, Clothing and Accessories]]",us,customerservice@discoveryclothing.com,39d63c05-e268-49dc-aabe-fc4ad30145f6,,"{u'monday': [[u'10:00', u'21:00']], u'tuesday': [[u'10:00', u'21:00']], u'friday': [[u'10:00', u'21:00']], u'wednesday': [[u'10:00', u'21:00']], u'thursday': [[u'10:00', u'21:00']], u'sunday': [[u'11:00', u'19:00']], u'saturday': [[u'10:00', u'21:00']]}",Mon-Sat 10:00 AM-9:00 PM; Sun 11:00 AM-7:00 PM,41.852701,Chicago,-87.688974,Discovery Clothing,"[North Lawndale, Bohemian California, West and Near West Side]",,60608,IL,(773) 579-9300,http://www.discoveryclothing.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
86,86,3663.7964,501 W 31st St,,"[417, 138]","[[Transportation, Gas Stations], [Retail, Convenience Stores]]",us,,fd0e40a6-7571-4d03-9428-4f3167479df0,(918) 868-2781,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']], u'sunday': [[u'10:00', u'16:00']], u'saturday': [[u'9:00', u'17:00']]}",Mon-Sat 9:00 AM-5:00 PM; Sun 10:00 AM-4:00 PM,41.837863,Chicago,-87.639297,Gas Express,"[South Side, Armour Square, Bridgeport]",,60616,IL,(312) 225-6700,http://citgo.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
87,87,8486.27,5 S Wabash Ave,Ste 1734,[144],"[[Retail, Fashion, Jewelry and Watches]]",us,isaac@dscaasi.com,d8a26603-cfd6-47da-9820-64911ed09a78,(312) 857-9118,"{u'monday': [[u'10:00', u'18:00']], u'tuesday': [[u'10:00', u'18:00']], u'friday': [[u'10:00', u'18:00']], u'wednesday': [[u'10:00', u'18:00']], u'thursday': [[u'10:00', u'18:00']], u'saturday': [[u'10:00', u'16:00']]}",Mon-Fri 10:00 AM-6:00 PM; Sat 10:00 AM-4:00 PM,41.881873,Chicago,-87.625854,dimend SCAASI,"[Cityfront Place, Fort Dearborn Addition, Loop]",,60603,IL,(312) 857-1700,http://www.dimendscaasi.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
88,88,6878.6,1329 S Michigan Ave,,"[145, 143]","[[Retail, Fashion, Shoes], [Retail, Fashion, Clothing and Accessories]]",us,succezz1329@gmail.com,6d7768c3-e10e-43ca-83de-092f2eca83a8,,"{u'monday': [[u'10:00', u'23:59']], u'tuesday': [[u'10:00', u'23:59']], u'friday': [[u'10:00', u'23:59']], u'wednesday': [[u'10:00', u'23:59']], u'thursday': [[u'10:00', u'23:59']], u'sunday': [[u'00:00', u'10:00'], [u'11:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}","Mon-Fri 10:00 AM-11:59 PM; Sat 12:00 AM-11:59 PM; Sun 12:00 AM-10:00 AM, 11:00 AM-11:59 PM",41.865007,Chicago,-87.624031,Succezz,"[Harbor Square, Film Row, Near South Side]",,60605,IL,(312) 431-1900,http://www.succezzthestore.com/,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
89,89,8491.715,5996 S Archer Ave,,[150],"[[Retail, Food and Beverage, Beer, Wine and Spirits]]",us,info@archerliquors.com,636c0188-e74e-40b6-9253-b4761184d05a,(303) 444-1226,"{u'monday': [[u'9:00', u'21:00']], u'tuesday': [[u'9:00', u'21:00']], u'friday': [[u'9:00', u'23:00']], u'wednesday': [[u'9:00', u'21:00']], u'thursday': [[u'9:00', u'21:00']], u'sunday': [[u'11:00', u'18:00']], u'saturday': [[u'9:00', u'23:00']]}",Mon-Thu 9:00 AM-9:00 PM; Fri-Sat 9:00 AM-11:00 PM; Sun 11:00 AM-6:00 PM,41.795276,Chicago,-87.766268,Archer Liquors,"[Archer Limits, Garfield Ridge]",,60638,IL,(773) 582-4767,http://www.archerliquors.com,2016-06-27 21:52:43.408944,"{""status"": ""OK"", ""main"": 123, ""sub"": [], ""user"": ""Jinno""}","{'userParams': ""{'status': 'OK', 'main': 2, 'sub': [], 'user': 'default'}"", 'limit': 50, 'filters': {'$and': [{'category_ids': {'$includes_any': [123]}}, {'chain_id': {'$blank': True}}]}, 'offset': 50, 'date': '2016-06-27 21:52:42.807055', 'geo': {'$circle': {'$center': [42.03831, -88.290742], '$meters': 25000}}}"
