,Unnamed: 0,$distance,address,address_extended,category_ids,category_labels,country,email,factual_id,fax,hours,hours_display,latitude,locality,longitude,name,neighborhood,po_box,postcode,region,tel,website
168,168,8164.26,2701 Ridgeland Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,37339865-c4d0-4343-a685-249efc4629bf,(708) 484-2455,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'12:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-12:00 PM,41.841383,Berwyn,-87.783121,Kenn's Auto Repair,[Lavergne],,60402,IL,(708) 484-2445,http://acdelcoau.to/rdnQ
169,169,9246.327,7030 S Cicero Ave,,"[12, 10]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Oil and Lube]]",us,contactus@pepboys.com,26286ff4-d141-478e-b6fc-e2db0f3a461d,,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'9:00', u'18:00']], u'saturday': [[u'8:00', u'20:00']]}",Mon-Sat 8:00 AM-8:00 PM; Sun 9:00 AM-6:00 PM,41.766721,Chicago,-87.744577,Pep Boys Auto Parts & Service,[West Lawn],,60638,IL,(708) 496-9123,http://storelocator.pepboys.com/pepboys/stores/chicago/pep_boys_chicago/00822
170,170,6165.4497,5926 S Racine Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,029bbf4d-6e90-4aa0-9ce7-0e053e112881,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.786115,Chicago,-87.65491,Before and After Body Shop,[South West Side],,60636,IL,(773) 776-2800,
171,171,6661.721,28 E Jackson Blvd,,[2],[[Automotive]],us,tompeeblestrans@gmail.com,a4bd6579-d1b3-4156-a7cb-b254c4a2f29a,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.878347,Chicago,-87.626665,Chicago Auto Transport and Car Shipping,"[Loop, Printer's Row]",,60604,IL,(312) 442-0069,http://www.chicagoautotransport.net/
172,172,6234.742,175 W Jackson Blvd,Ste 800,[2],[[Automotive]],us,,1934b6a1-a5b2-4195-92cc-cfa75cdb502d,(312) 601-5755,,,41.877744,Chicago,-87.63317,Cars.com,"[Printer's Row, Loop]",,60604,IL,(312) 601-5000,http://www.cars.com
173,173,2994.9116,3042 S Quinn St,,[4],"[[Automotive, Car Dealers and Leasing]]",us,,95ffa4e0-69ca-473d-8e4a-4e278e4c5b1e,(708) 679-9632,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']], u'saturday': [[u'7:00', u'13:00']]}",Mon-Fri 8:30 AM-5:00 PM; Sat 7:00 AM-1:00 PM,41.83843,Chicago,-87.64866,Car One Auto Repair & More,"[Lower West Side, West and Near West Side, Bridgeport]",,60608,IL,(312) 225-3015,
174,174,7452.536,6425 S Pulaski Rd,,[6],"[[Automotive, Car Parts and Accessories]]",us,enquiries@aztekauto.com.au,7f59d53f-c2eb-44c2-be72-097ccf747565,(843) 358-0602,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'8:30', u'18:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Fri 8:00 AM-8:00 PM; Sat 8:00 AM-7:00 PM; Sun 8:30 AM-6:00 PM,41.776068,Chicago,-87.72248,Aztek Automotive,[West Lawn],,60629,IL,(773) 735-3388,http://aztekautomotive.com
175,175,5717.325,222 N Laflin St,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,ec373baf-4979-4fa9-9d49-7f1ddfdbf5e7,(505) 986-8355,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.886039,Chicago,-87.664409,Baggia,"[West Loop, West and Near West Side, Near West Side]",,60607,IL,(312) 421-6320,
176,176,8647.236,1300 N Kostner Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,info@againautoparts.com,0eba3eec-ce71-411a-b94f-dcb3a653ebf9,,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'sunday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'17:00']]}",Open Daily 8:00 AM-5:00 PM,41.904483,Chicago,-87.73643,Again Auto Parts,[Garfields],,60651,IL,(773) 227-7700,http://www.againautoparts.com/
177,177,6355.558,5436 W 25th St,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,,4c98e9b9-e192-419b-b9c0-b0bbffd7a236,(281) 488-2776,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'9:00', u'15:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Fri 8:00 AM-8:00 PM; Sat 8:00 AM-5:00 PM; Sun 9:00 AM-3:00 PM,41.845716,Cicero,-87.760557,Lopez Tires,[Clyde],,60804,IL,(708) 656-4054,http://www.lopeztiresandwheels.com/
178,178,6390.046,2548 W 63rd St,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,nelybarajas@hotmail.com,18e9b50c-9856-4f65-9db9-a8a05fef5ef2,(423) 238-4830,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Sat 8:00 AM-6:00 PM,41.779488,Chicago,-87.687968,Tenorio Tire Shop,[South West Side],,60629,IL,(773) 737-1137,http://www.tenoriotireshop.com
179,179,5893.15,5918 S Ashland Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,bd5920c5-6f55-4baa-bd54-d83e9b22f315,,"{u'monday': [[u'8:30', u'17:00']], u'tuesday': [[u'8:30', u'17:00']], u'friday': [[u'8:30', u'17:00']], u'wednesday': [[u'8:30', u'17:00']], u'thursday': [[u'8:30', u'17:00']], u'saturday': [[u'8:30', u'16:00']]}",Mon-Fri 8:30 AM-5:00 PM; Sat 8:30 AM-4:00 PM,41.786079,Chicago,-87.664604,Frank's Auto Glass,"[West Englewood, South West Side]",,60636,IL,(773) 863-1022,http://www.franksautoglasschicago.com/
180,180,7256.751,5721 W 16th St,,[6],"[[Automotive, Car Parts and Accessories]]",us,ciceroautoparts@gmail.com,15664787-5075-49f1-9749-c150bb7d9c6b,(708) 863-2016,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'10:00', u'15:00']], u'saturday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-7:00 PM; Sat 8:00 AM-6:00 PM; Sun 10:00 AM-3:00 PM,41.858183,Cicero,-87.767574,Cicero Auto Parts,[Clyde],,60804,IL,(708) 863-5150,http://www.ciceroautoparts.com
181,181,5970.924,4813 W Roosevelt Rd,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,31c4ad3e-79a0-437c-8340-dd8f2f9df1cc,,"{u'monday': [[u'9:00', u'18:00']], u'tuesday': [[u'9:00', u'18:00']], u'friday': [[u'9:00', u'18:00']], u'wednesday': [[u'9:00', u'18:00']], u'thursday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Sat 9:00 AM-6:00 PM,41.865769,Cicero,-87.745542,New Star Motors,"[West and Near West Side, Mandell]",,60804,IL,(708) 780-6116,
182,182,5252.2456,2401 S Michigan Ave,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,joyceford1301@aol.com,1236b985-a95d-4e0b-a5bb-77a54997e921,(312) 842-0200,"{u'monday': [[u'7:30', u'20:00']], u'tuesday': [[u'7:30', u'20:00']], u'friday': [[u'7:30', u'19:00']], u'wednesday': [[u'7:30', u'20:00']], u'thursday': [[u'7:30', u'20:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Thu 7:30 AM-8:00 PM; Fri 7:30 AM-7:00 PM; Sat 9:00 AM-6:00 PM,41.849171,Chicago,-87.623524,Joyce Ford,"[Near South Side, Prairie Avenue Courts, Prairie Courts]",,60616,IL,(312) 842-4200,http://www.joyceford.net
183,183,7288.6934,5733 W 16th St,,[9],"[[Automotive, Maintenance and Repair]]",us,quirozqar@sbcglobal.net,6051dd8d-231f-4793-b1be-a9bb75dbefe7,(715) 623-5779,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:00', u'17:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-5:00 PM,41.858102,Cicero,-87.768019,Quiroz Auto Repair,[Clyde],,60804,IL,(708) 222-0638,http://www.quirozautorepair.com
184,184,1777.3975,2116 W Cermak Rd,,[7],"[[Automotive, Car Wash and Detail]]",us,,26887047-92c1-4a3c-8d02-8be3d1d6a076,,"{u'monday': [[u'7:00', u'20:00']], u'tuesday': [[u'7:00', u'20:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'20:00']], u'thursday': [[u'7:00', u'20:00']], u'saturday': [[u'7:00', u'20:00']]}",Mon-Sat 7:00 AM-8:00 PM,41.852309,Chicago,-87.679023,Hot Spot Cellular,"[West and Near West Side, Canalport, Lower West Side]",,60608,IL,(773) 254-3100,
185,185,2585.0046,3112 S Millard Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,,4397bfc1-7f3f-4ba0-9837-baf611a932ed,,"{u'monday': [[u'9:00', u'19:00']], u'tuesday': [[u'9:00', u'19:00']], u'friday': [[u'9:00', u'19:00']], u'wednesday': [[u'9:00', u'19:00']], u'thursday': [[u'9:00', u'19:00']], u'sunday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'19:00']]}",Open Daily 9:00 AM-7:00 PM,41.836752,Chicago,-87.715955,Electronics Guerrero,[South Lawndale],,60623,IL,(773) 523-8588,
186,186,7042.0835,6200 S Pulaski Rd,,[9],"[[Automotive, Maintenance and Repair]]",us,,53df8e34-d328-4814-8cda-9936f3e68431,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']]}",Mon-Fri 8:00 AM-6:00 PM,41.780361,Chicago,-87.72302,Pulaski Automotive Service,"[South West Side, West Lawn]",,60629,IL,(773) 585-2101,
187,187,7969.213,1224 N Hooker St,,[5],"[[Automotive, Car Dealers and Leasing, Used Cars]]",us,,939c243a-c847-4a65-b789-b1518800bd08,,"{u'monday': [[u'6:30', u'19:00']], u'tuesday': [[u'6:30', u'19:00']], u'friday': [[u'6:30', u'19:00']], u'wednesday': [[u'6:30', u'19:00']], u'thursday': [[u'6:30', u'19:00']], u'saturday': [[u'8:00', u'16:00']]}",Mon-Fri 6:30 AM-7:00 PM; Sat 8:00 AM-4:00 PM,41.904401,Chicago,-87.652392,Bermans Infiniti of Chicago,"[Goose Island, West and Near West Side, Fifty Acres]",,60642,IL,(866) 309-0409,http://www.infinitichicago.com/custom/service-department/
188,188,3187.0234,2427 W 47th St,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,bbtireshop@att.net,db57e784-428c-4a2a-b50f-62077d011d99,(281) 469-1670,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'19:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'10:00', u'16:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Sat 8:00 AM-7:00 PM; Sun 10:00 AM-4:00 PM,41.808246,Chicago,-87.685266,B & B Tire Shop,"[South West Side, South Brighton]",,60632,IL,(773) 247-8345,
189,189,5662.069,158 N Ada St,,[9],"[[Automotive, Maintenance and Repair]]",us,,2abd90b1-fc84-4af8-93dd-4ba9e60e0106,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.884621,Chicago,-87.660883,S & J Auto Mex,"[Near West Side, West Loop, West and Near West Side]",,60607,IL,(312) 226-2244,
190,190,3301.8303,922 W Pershing Rd,,[7],"[[Automotive, Car Wash and Detail]]",us,washum922@att.net,763a0ee4-b5b2-4eb0-b6fb-e83f075a5beb,,"{u'monday': [[u'7:00', u'19:00']], u'tuesday': [[u'7:00', u'19:00']], u'friday': [[u'7:00', u'19:00']], u'wednesday': [[u'7:00', u'19:00']], u'thursday': [[u'7:00', u'19:00']], u'sunday': [[u'8:00', u'16:00']], u'saturday': [[u'7:00', u'19:00']]}",Mon-Sat 7:00 AM-7:00 PM; Sun 8:00 AM-4:00 PM,41.823771,Chicago,-87.649012,Bridgeport Express Wash,"[New Patch, South West Side, Bridgeport]",,60609,IL,(773) 847-8600,
191,191,9457.688,6930 Cermak Rd,,[10],"[[Automotive, Maintenance and Repair, Oil and Lube]]",us,jiffy-lube-customer-service@shell.com,6092711b-0140-4843-ad9d-ed42eaa2beb5,,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'9:00', u'18:00']], u'saturday': [[u'8:00', u'19:00']]}",Mon-Fri 8:00 AM-8:00 PM; Sat 8:00 AM-7:00 PM; Sun 9:00 AM-6:00 PM,41.850719,Berwyn,-87.79741,Jiffy Lube,,,60402,IL,(708) 788-1627,http://www.jiffylube.com/
192,192,5174.5986,1014 W Van Buren St,,[9],"[[Automotive, Maintenance and Repair]]",us,customerservice@chicagocollision.com,22a00f94-6acc-4599-bfbc-50ad2e6e2a8c,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'12:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-12:00 PM,41.876796,Chicago,-87.652577,West Loop Auto Body,"[Near West Side, Duncans Addition, Greektown]",,60607,IL,(312) 491-0910,http://www.chicagocollision.com
193,193,5942.331,5801 S Racine Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,6f14a340-74a8-4689-aee9-952b0b0e2301,(937) 456-8363,"{u'monday': [[u'8:00', u'19:00']], u'tuesday': [[u'8:00', u'19:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'19:00']], u'thursday': [[u'8:00', u'19:00']], u'sunday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'20:00']]}",Mon-Thu 8:00 AM-7:00 PM; Fri-Sat 8:00 AM-8:00 PM; Sun 8:00 AM-5:00 PM,41.788454,Chicago,-87.654501,Neal's Car Wash,[South West Side],,60636,IL,(773) 737-5633,
194,194,9966.277,2442 N Milwaukee Ave,,"[12, 10]","[[Automotive, Maintenance and Repair, Tires], [Automotive, Maintenance and Repair, Oil and Lube]]",us,service@logansqaureauto.com,49a86523-2baa-48e0-9c4f-b64603805b17,(773) 772-1368,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'9:00', u'16:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 9:00 AM-4:00 PM,41.925617,Chicago,-87.701927,Logan Square Auto Repair,"[Logan Square, Bucktown, North Side]",,60647,IL,(773) 772-1639,http://www.logansquareautorepair.com/
195,195,5962.916,5226 W 26th St,,[7],"[[Automotive, Car Wash and Detail]]",us,,36ba61a0-02f2-4eb9-8acd-686d721734f9,,"{u'monday': [[u'8:00', u'20:00']], u'tuesday': [[u'8:00', u'20:00']], u'friday': [[u'8:00', u'20:00']], u'wednesday': [[u'8:00', u'20:00']], u'thursday': [[u'8:00', u'20:00']], u'sunday': [[u'8:00', u'20:00']], u'saturday': [[u'8:00', u'20:00']]}",Open Daily 8:00 AM-8:00 PM,41.843975,Cicero,-87.756105,Vanguardia Hands Car Wash,[Clyde],,60804,IL,(708) 863-9001,
196,196,1255.4966,3236 S Archer Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,azolan@comcast.net,1487987a-e3dc-411c-a4d8-501ec6f41d82,(936) 756-2120,"{u'monday': [[u'8:00', u'17:00']], u'tuesday': [[u'8:00', u'17:00']], u'friday': [[u'8:00', u'17:00']], u'wednesday': [[u'8:00', u'17:00']], u'thursday': [[u'8:00', u'17:00']], u'saturday': [[u'8:00', u'16:00']]}",Mon-Fri 8:00 AM-5:00 PM; Sat 8:00 AM-4:00 PM,41.835393,Chicago,-87.669735,C & J Auto Parts,"[South West Side, Mount Pleasant]",,60608,IL,(773) 523-1090,http://www.candjautoparts.com/
197,197,5996.2705,2300 W Grand Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,11c0a256-4052-4899-b266-6a6a7fb62a5e,,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,41.89083,Chicago,-87.684389,Grand & Oakley Car Wash,"[West Town, West and Near West Side]",,60612,IL,(312) 243-9836,
198,198,9862.495,4723 W Grand Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,georgescarstar@gmail.com,c6267294-b6c0-4d54-b073-52ff5a9cbbbf,(773) 486-2432,"{u'monday': [[u'7:30', u'17:30']], u'tuesday': [[u'7:30', u'17:30']], u'friday': [[u'7:30', u'17:30']], u'wednesday': [[u'7:30', u'17:30']], u'thursday': [[u'7:30', u'17:30']], u'saturday': [[u'8:00', u'12:00']]}",Mon-Fri 7:30 AM-5:30 PM; Sat 8:00 AM-12:00 PM,41.91345,Chicago,-87.74493,George's Carstar Body Shop,[Garfields],,60639,IL,(773) 486-2131,http://georgescarstar.com/
199,199,4247.4165,1846 S Canalport Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,tickets@uhaul.com,73aca46b-d421-44d1-b711-bf5195790dab,,"{u'monday': [[u'7:00', u'20:00']], u'tuesday': [[u'7:00', u'20:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'20:00']], u'thursday': [[u'7:00', u'20:00']], u'sunday': [[u'9:00', u'18:00']], u'saturday': [[u'9:00', u'18:00']]}",Mon-Fri 7:00 AM-8:00 PM; Sat-Sun 9:00 AM-6:00 PM,41.857157,Chicago,-87.641276,Elar Auto Rebuilders,"[South Side, West and Near West Side, Chinatown]",,60616,IL,(312) 226-6226,
200,200,2380.2698,2879 S Archer Ave,,[6],"[[Automotive, Car Parts and Accessories]]",us,,a235de0b-0762-47fc-bb1f-2d4b5f715b30,,"{u'monday': [[u'12:00', u'21:00']], u'tuesday': [[u'12:00', u'21:00']], u'friday': [[u'12:00', u'21:00']], u'wednesday': [[u'12:00', u'21:00']], u'thursday': [[u'12:00', u'21:00']], u'sunday': [[u'12:00', u'16:00']], u'saturday': [[u'12:00', u'21:00']]}",Mon-Sat 12:00 PM-9:00 PM; Sun 12:00 PM-4:00 PM,41.842072,Chicago,-87.65687,Top Speed Auto Accessory,"[Lower West Side, Locks, Bridgeport]",,60608,IL,(773) 847-3718,http://topspeedautosport.com
201,201,7655.1772,6901 S Bell Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,b48df513-941c-4848-a083-2d281bd680ba,,"{u'monday': [[u'7:00', u'17:00']], u'tuesday': [[u'7:00', u'17:00']], u'friday': [[u'7:00', u'17:00']], u'wednesday': [[u'7:00', u'17:00']], u'thursday': [[u'7:00', u'17:00']], u'saturday': [[u'7:00', u'17:00']]}",Mon-Sat 7:00 AM-5:00 PM,41.768178,Chicago,-87.679358,Chicago Auto Repair,,,60636,IL,(773) 925-9547,http://chicagoautoshow.com
202,202,5471.035,1634 S Cicero Ave,# 36,[9],"[[Automotive, Maintenance and Repair]]",us,cicero2007@aol.com,173add20-03bf-49db-8f6f-b20ef1c67c9a,(732) 525-2621,"{u'monday': [[u'00:00', u'23:59']], u'tuesday': [[u'00:00', u'23:59']], u'friday': [[u'00:00', u'23:59']], u'wednesday': [[u'00:00', u'23:59']], u'thursday': [[u'00:00', u'23:59']], u'sunday': [[u'00:00', u'23:59']], u'saturday': [[u'00:00', u'23:59']]}",Open Daily 12:00 AM-11:59 PM,41.857822,Cicero,-87.744537,Area Auto Glass,[West and Near West Side],,60804,IL,(708) 780-7131,
203,203,4586.7646,4454 W Cermak Rd,,[4],"[[Automotive, Car Dealers and Leasing]]",us,,c1ca6b9a-ee4e-44f4-b1af-eb414ea555aa,,"{u'monday': [[u'9:00', u'19:00']], u'tuesday': [[u'9:00', u'19:00']], u'friday': [[u'9:00', u'19:00']], u'wednesday': [[u'9:00', u'19:00']], u'thursday': [[u'9:00', u'19:00']], u'saturday': [[u'9:00', u'19:00']]}",Mon-Sat 9:00 AM-7:00 PM,41.851985,Chicago,-87.736292,Cermak Auto Auction,"[West and Near West Side, Crawford]",,60623,IL,(773) 521-1200,http://www.cermakautoauction.com/
204,204,7397.109,311 N Cicero Ave,,[12],"[[Automotive, Maintenance and Repair, Tires]]",us,chitowncustoms@yahoo.com,32056d96-3b64-4de9-a6ad-1ad721989e94,,"{u'monday': [[u'10:00', u'20:00']], u'tuesday': [[u'10:00', u'20:00']], u'friday': [[u'7:00', u'22:00']], u'wednesday': [[u'10:00', u'20:00']], u'thursday': [[u'7:00', u'22:00']], u'saturday': [[u'7:00', u'22:00']]}",Mon-Wed 10:00 AM-8:00 PM; Thu-Sat 7:00 AM-10:00 PM,41.885816,Chicago,-87.745296,Chi-Town Customs,"[Austin, West and Near West Side, Moreland]",,60644,IL,(773) 287-3000,http://www.chitowncustoms.com
205,205,7446.5654,1900 W Division St,,[9],"[[Automotive, Maintenance and Repair]]",us,,1bdb0f32-a2c8-47c3-bc9a-ae961148757f,,"{u'monday': [[u'8:00', u'19:30']], u'tuesday': [[u'8:00', u'19:30']], u'friday': [[u'8:00', u'19:30']], u'wednesday': [[u'8:00', u'19:30']], u'thursday': [[u'8:00', u'19:30']], u'sunday': [[u'9:30', u'16:00']], u'saturday': [[u'8:00', u'19:30']]}",Mon-Sat 8:00 AM-7:30 PM; Sun 9:30 AM-4:00 PM,41.903475,Chicago,-87.674957,All-Day Tire Shop,"[West and Near West Side, West Town, Wicker Park]",,60622,IL,(773) 486-4359,http://alldaytireshop.com
206,206,3360.568,2515 S Halsted St,,[9],"[[Automotive, Maintenance and Repair]]",us,,12c5158c-fa7d-4dc5-806a-c979f28492dc,,"{u'monday': [[u'8:00', u'18:00']], u'tuesday': [[u'8:00', u'18:00']], u'friday': [[u'8:00', u'18:00']], u'wednesday': [[u'8:00', u'18:00']], u'thursday': [[u'8:00', u'18:00']], u'saturday': [[u'8:30', u'16:00']]}",Mon-Fri 8:00 AM-6:00 PM; Sat 8:30 AM-4:00 PM,41.846773,Chicago,-87.646409,A-K Auto Mechanic & Body Shop,"[South Branch Addition, Bridgeport, West and Near West Side]",,60608,IL,(312) 674-0995,
207,207,3580.3718,2301 S Pulaski Rd,,[6],"[[Automotive, Car Parts and Accessories]]",us,pacoauto@sbcglobal.net,0dfc94ef-71be-4012-8144-0946076bb958,(972) 234-8176,"{u'monday': [[u'8:30', u'17:30']], u'tuesday': [[u'8:30', u'17:30']], u'friday': [[u'8:30', u'17:30']], u'wednesday': [[u'8:30', u'17:30']], u'thursday': [[u'8:30', u'17:30']], u'saturday': [[u'8:30', u'17:00']]}",Mon-Fri 8:30 AM-5:30 PM; Sat 8:30 AM-5:00 PM,41.849568,Chicago,-87.724492,McCoy Auto Parts,[West and Near West Side],,60623,IL,(773) 277-0111,
208,208,5967.3184,5955 S Kedzie Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,287276ce-9608-455a-8fe0-ce603ff5ae5c,(773) 862-1355,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.785026,Chicago,-87.703175,Victory Auto Glass,[South West Side],,60629,IL,(773) 863-1035,http://victoryautoglass.net/
209,209,1168.7771,3270 S Archer Ave,,[9],"[[Automotive, Maintenance and Repair]]",us,,598ddf03-a21d-401e-a780-c135e6ae0b7b,,"{u'monday': [[u'9:00', u'17:00']], u'tuesday': [[u'9:00', u'17:00']], u'friday': [[u'9:00', u'17:00']], u'wednesday': [[u'9:00', u'17:00']], u'thursday': [[u'9:00', u'17:00']]}",Mon-Fri 9:00 AM-5:00 PM,41.834687,Chicago,-87.670963,Master Auto Service,"[South West Side, Mount Pleasant]",,60608,IL,(773) 523-8299,
210,210,1773.9155,3945 S Archer Ave,,[7],"[[Automotive, Car Wash and Detail]]",us,,24367d62-9ff2-47d5-bb72-01ca127fde34,,"{u'monday': [[u'7:00', u'20:00']], u'tuesday': [[u'7:00', u'20:00']], u'friday': [[u'7:00', u'20:00']], u'wednesday': [[u'7:00', u'20:00']], u'thursday': [[u'7:00', u'20:00']], u'sunday': [[u'7:00', u'18:00']], u'saturday': [[u'7:00', u'20:00']]}",Mon-Sat 7:00 AM-8:00 PM; Sun 7:00 AM-6:00 PM,41.821746,Chicago,-87.691424,Image Car Wash,"[South Brighton, South West Side]",,60632,IL,(773) 247-4644,
